scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Eschrichtius robustus,57.110808,-135.566735,2023-04-14T10:36:23,2023,4,14,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-3,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.068683,-135.36805,2009-04-28T00:20:52,2009,4,28,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-3,8.48,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0839,-135.55922,2016-04-02T13:31:04,2016,4,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,19,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.295333,-152.414667,2015-09-03T16:18:25,2015,9,3,7,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,79,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.148462,-135.510305,2024-05-27T13:25,2024,5,27,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-31,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.09199,-135.518515,2024-04-22T13:00:51,2024,4,22,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,62,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.298333,-152.340167,2015-08-06T19:31:11,2015,8,6,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,55,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00963,-135.62903,2023-03-30T08:27:24,2023,3,30,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2024-06-01T23:59:08,2024,6,1,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2021-03-05,2021,3,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0304,-135.61663,2023-05-05T10:02:20,2023,5,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,16,8.63,Gray Whale,Eschrichtius robustus
